entry_id,url,domain,verdict,confidence,status,http_status,http_error,dns_valid,final_url,content_type,content_length,title,wayback_available,wayback_url,wayback_timestamp,is_known_domain,known_domain_name,reasoning,fetch_time
T3-P019,https://www.thecity.nyc/2025/06/10/ice-protests-arrests-nypd-trump-immigration/,thecity.nyc,valid,95,success,200,,True,https://www.thecity.nyc/2025/06/10/ice-protests-arrests-nypd-trump-immigration/,text/html; charset=UTF-8,274295,NYPD Arrests Dozens as Thousands of New Yorkers Join LA in Protesting ICE Raids | THE CITY — NYC News,,,,False,,"DNS OK: thecity.nyc; HTTP 200, 274295 bytes",2026-01-27T16:28:31.082749
T3-P019,https://www.fox5ny.com/news/nyc-protests-trump-nypd-los-angeles-ice,fox5ny.com,valid,95,success,200,,True,https://www.fox5ny.com/news/nyc-protests-trump-nypd-los-angeles-ice,text/html; charset=utf-8,156898,NYC protests latest: Could the National Guard be deployed? | FOX 5 New York,,,,False,,"DNS OK: fox5ny.com; HTTP 200, 156898 bytes",2026-01-27T16:28:57.522497
T3-212,https://www.foxnews.com/us/ice-nabs-7-illegal-immigrants-during-philadelphia-car-wash-raid,foxnews.com,valid,95,success,200,,True,https://www.foxnews.com/us/ice-nabs-7-illegal-immigrants-during-philadelphia-car-wash-raid,text/html; charset=utf-8,422329,ICE Philadelphia arrests 7 illegal immigrants in car wash raid | Fox News,,,,False,,"DNS OK: foxnews.com; HTTP 200, 422329 bytes",2026-01-27T16:28:04.295886
T3-212,https://www.inquirer.com/news/philadelphia/ice-raid-car-wash-immigration-deportation-20250202.html,inquirer.com,valid,95,success,200,,True,https://www.inquirer.com/news/philadelphia/ice-raid-car-wash-immigration-deportation-20250202.html,text/html; charset=utf-8,286784,ICE raid at Complete Autowash Philly unsettled neighbors and officials,,,,False,,"DNS OK: inquirer.com; HTTP 200, 286784 bytes",2026-01-27T16:28:31.168417
T3-212,https://www.cbsnews.com/philadelphia/news/ice-raid-car-wash-juniata-park-north-philadelphia/,cbsnews.com,valid,99,success,200,,True,https://www.cbsnews.com/philadelphia/news/ice-raid-car-wash-juniata-park-north-philadelphia/,text/html; charset=UTF-8,655538,Surveillance video shows apparent ICE raid at North Philadelphia car wash - CBS Philadelphia,,,,True,CBS News,"Known source: CBS News; DNS OK: cbsnews.com; HTTP 200, 655538 bytes",2026-01-27T16:28:57.527633
T3-063,https://www.wgcu.org/top-story/2025-11-12/reported-ice-activity-in-immokalee-wednesday-morning-prompts-community-warning,wgcu.org,valid,95,success,200,,True,https://www.wgcu.org/top-story/2025-11-12/reported-ice-activity-in-immokalee-wednesday-morning-prompts-community-warning,text/html;charset=UTF-8,202243,Field workers  pulled from Pacific Tomato Growers' bus  outside Immokalee Wednesday morning | WGCU PBS & NPR for Southwest Florida,,,,False,,"DNS OK: wgcu.org; HTTP 200, 202243 bytes",2026-01-27T16:28:04.005907
T3-063,https://www.fox4now.com/immokalee/neighbors-report-ice-agents-detaining-farmworkers-on-bus-in-immokalee,fox4now.com,valid,95,success,200,,True,https://www.fox4now.com/immokalee/neighbors-report-ice-agents-detaining-farmworkers-on-bus-in-immokalee,text/html;charset=UTF-8,249083,Neighbors report ICE agents detaining farmworkers on bus in Immokalee,,,,False,,"DNS OK: fox4now.com; HTTP 200, 249083 bytes",2026-01-27T16:28:32.015670
T3-063,https://civileats.com/2025/06/11/ice-raids-target-workers-on-farms-and-in-food-production-a-running-list/,civileats.com,valid,95,success,200,,True,https://civileats.com/2025/06/11/ice-raids-target-workers-on-farms-and-in-food-production-a-running-list/,text/html; charset=UTF-8,150912,ICE Raids Target Workers on Farms and in Food Production: A Running List | Civil Eats,,,,False,,"DNS OK: civileats.com; HTTP 200, 150912 bytes",2026-01-27T16:28:57.527633
T3-010,https://www.aljazeera.com/news/2025/11/15/us-immigration-crackdown-arrests-under-way-in-charlotte-north-carolina,aljazeera.com,valid,95,success,200,,True,https://www.aljazeera.com/news/2025/11/15/us-immigration-crackdown-arrests-under-way-in-charlotte-north-carolina,text/html; charset=utf-8,202245,"US immigration crackdown, arrests under way in Charlotte, North Carolina | Donald Trump News | Al Jazeera",,,,False,,"DNS OK: aljazeera.com; HTTP 200, 202245 bytes",2026-01-27T16:27:58.565937
T3-010,https://www.inquisitr.com/video-shows-ice-agents-smash-truck-windows-of-a-u-s-citizen-and-assault-him-despite-repeated-pleas-to-check-his-id,inquisitr.com,valid,95,success,200,,True,https://www.inquisitr.com/video-shows-ice-agents-smash-truck-windows-of-a-u-s-citizen-and-assault-him-despite-repeated-pleas-to-check-his-id,text/html; charset=UTF-8,189061,Video Shows ICE Agents Smash Truck Windows of a U.S. Citizen and Assault Him Despite Repeated Pleas to Check His ID,,,,False,,"DNS OK: inquisitr.com; HTTP 200, 189061 bytes",2026-01-27T16:28:29.596828
T3-010,https://abcnews.go.com/US/federal-agents-deployed-charlotte-immigration-enforcement-despite-rejections/story?id=127558136,abcnews.go.com,valid,99,success,200,,True,https://abcnews.go.com/US/federal-agents-deployed-charlotte-immigration-enforcement-despite-rejections/story?id=127558136,text/html; charset=utf-8,200531,"Federal agents deployed to Charlotte for immigration enforcement, despite rejections from local leaders - ABC News",,,,True,ABC News,"Known source: ABC News; DNS OK: abcnews.go.com; HTTP 200, 200531 bytes",2026-01-27T16:29:00.710842
T3-111,https://www.newhavenindependent.org/2025/11/13/ice-makes-another-courthouse-arrest/,newhavenindependent.org,valid,95,success,200,,True,https://www.newhavenindependent.org/2025/11/13/ice-makes-another-courthouse-arrest/,text/html; charset=UTF-8,298258,ICE Makes Another Courthouse Arrest - New Haven Independent,,,,False,,"DNS OK: newhavenindependent.org; HTTP 200, 298258 bytes",2026-01-27T16:28:04.691794
T3-111,https://ctmirror.org/2025/09/04/ct-ice-arrests-courthouse/,ctmirror.org,valid,95,success,200,,True,https://ctmirror.org/2025/09/04/ct-ice-arrests-courthouse/,text/html; charset=UTF-8,237040,CT Senate Dems ask Chief Justice to ban ICE arrests at courts,,,,False,,"DNS OK: ctmirror.org; HTTP 200, 237040 bytes",2026-01-27T16:28:31.858983
T3-111,https://yaledailynews.com/blog/2025/11/17/state-curbs-ice-activity-around-courts-on-day-of-another-local-arrest/,yaledailynews.com,valid,95,success,200,,True,https://yaledailynews.com/articles/state-curbs-ice-activity-around-courts-on-day-of-another-local-arrest,text/html; charset=utf-8,100059,State curbs ICE activity around courts on day of another local arrest | Yale Daily News,,,,False,,"DNS OK: yaledailynews.com; HTTP 200, 100059 bytes",2026-01-27T16:29:01.358287
T3-049,https://marylandmatters.org/2025/06/12/ice-raids-baltimore-protest-casa/,marylandmatters.org,needs_review,50,forbidden,403,403 Forbidden,True,https://marylandmatters.org/2025/06/12/ice-raids-baltimore-protest-casa/,text/html; charset=UTF-8,7298,,,,,False,,DNS OK: marylandmatters.org; HTTP 403 - may block scrapers; Wayback error: ,2026-01-27T16:28:04.179101
T3-049,https://www.wbaltv.com/article/hundreds-protest-baltimore-frustrations-ice/65038364,wbaltv.com,valid,95,success,200,,True,https://www.wbaltv.com/article/hundreds-protest-baltimore-frustrations-ice/65038364,text/html; charset=UTF-8,328282,CASA: Highlandtown sees spike in ICE activity; Protests resume,,,,False,,"DNS OK: wbaltv.com; HTTP 200, 328282 bytes",2026-01-27T16:28:32.018942
T3-049,https://www.wypr.org/wypr-news/2025-06-11/highlandtown-protests-show-support-for-immigrant-community-as-ice-ramps-up-enforcement-actions-in-baltimore,wypr.org,valid,95,success,200,,True,https://www.wypr.org/wypr-news/2025-06-11/highlandtown-protests-show-support-for-immigrant-community-as-ice-ramps-up-enforcement-actions-in-baltimore,text/html;charset=UTF-8,222081,Highlandtown protests show support for immigrant community as ICE ramps up enforcement actions in Baltimore | WYPR,,,,False,,"DNS OK: wypr.org; HTTP 200, 222081 bytes",2026-01-27T16:29:01.662049
T1-D-061,https://www.wlrn.org/news-in-brief/2025-10-20/immigrant-dies-in-ice-custody-in-miami-the-17th-death-this-year,wlrn.org,valid,95,success,200,,True,https://www.wlrn.org/news-in-brief/2025-10-20/immigrant-dies-in-ice-custody-in-miami-the-17th-death-this-year,text/html;charset=UTF-8,196027,"Immigrant dies in ICE custody in Miami, the 17th death this year | WLRN",,,,False,,"DNS OK: wlrn.org; HTTP 200, 196027 bytes",2026-01-27T16:28:05.475662
T1-D-061,https://www.wusf.org/politics-issues/2025-10-20/jordanian-man-dies-in-ice-custody-in-miami-marking-the-17th-death-this-year,wusf.org,valid,95,success,200,,True,https://www.wusf.org/politics-issues/2025-10-20/jordanian-man-dies-in-ice-custody-in-miami-marking-the-17th-death-this-year,text/html;charset=UTF-8,204234,"Immigrant dies in ICE custody in Miami, the 17th death this year | WUSF",,,,False,,"DNS OK: wusf.org; HTTP 200, 204234 bytes",2026-01-27T16:28:37.339035
T1-D-061,https://www.newsweek.com/ice-third-custody-death-12-days-10887555,newsweek.com,valid,95,success,200,,True,https://www.newsweek.com/ice-third-custody-death-12-days-10887555,text/html; charset=utf-8,882438,ICE Confirms Third Custody Death in 12 Days - Newsweek,,,,False,,"DNS OK: newsweek.com; HTTP 200, 882438 bytes",2026-01-27T16:29:01.999308
T3-P010,https://pressfreedomtracker.us/all-incidents/munition-strikes-photojournalist-at-la-protest-shrapnel-surgically-removed/,pressfreedomtracker.us,valid,95,success,200,,True,https://pressfreedomtracker.us/all-incidents/munition-strikes-photojournalist-at-la-protest-shrapnel-surgically-removed/,text/html; charset=utf-8,35926,"Munition strikes photojournalist at LA protest, shrapnel surgically removed
				
				
					
						- U.S. Press Freedom Tracker",,,,False,,"DNS OK: pressfreedomtracker.us; HTTP 200, 35926 bytes",2026-01-27T16:28:05.504577
T3-P010,https://cpj.org/2025/06/law-enforcement-injure-multiple-journalists-others-assaulted-while-covering-los-angeles-protests/,cpj.org,valid,95,success,200,,True,https://cpj.org/2025/06/law-enforcement-injure-multiple-journalists-others-assaulted-while-covering-los-angeles-protests/,text/html; charset=UTF-8,231150,"Law enforcement injure multiple journalists, others assaulted while covering Los Angeles protests - Committee to Protect Journalists",,,,False,,"DNS OK: cpj.org; HTTP 200, 231150 bytes",2026-01-27T16:28:36.011631
T3-P010,https://www.lbc.co.uk/world-news/los-angeles-protest-photographer-surgery/,lbc.co.uk,valid,95,success,200,,True,https://www.lbc.co.uk/article/los-angeles-protest-photographer-surgery-rpX5D_2/,text/html,92127,British photographer undergoes surgery after being shot with 'sponge' bullets during LA protests | LBC,,,,False,,"DNS OK: lbc.co.uk; HTTP 200, 92127 bytes",2026-01-27T16:29:02.000579
T3-162,https://www.democracynow.org/2025/9/22/headlines/ice_detainees_in_louisiana_on_hunger_strike_to_protest_conditions_at_angola_prison,democracynow.org,valid,95,success,200,,True,https://www.democracynow.org/2025/9/22/headlines/ice_detainees_in_louisiana_on_hunger_strike_to_protest_conditions_at_angola_prison,text/html; charset=utf-8,106763,ICE Detainees in Louisiana on Hunger Strike to Protest Conditions at Angola Prison | Democracy Now!,,,,False,,"DNS OK: democracynow.org; HTTP 200, 106763 bytes",2026-01-27T16:28:06.249372
T3-162,https://www.nola.com/news/angola-ice-hunger-strike/article_395e3df1-aa92-54f3-b3aa-1ee006623370.html,nola.com,valid,95,success,200,,True,https://www.nola.com/news/angola-ice-hunger-strike/article_395e3df1-aa92-54f3-b3aa-1ee006623370.html,text/html; charset=UTF-8,368097,19 detainees at Angola ICE camp reportedly on hunger strike | News | nola.com,,,,False,,"DNS OK: nola.com; HTTP 200, 368097 bytes",2026-01-27T16:28:39.139112
T3-162,https://bigeasymagazine.com/2025/09/21/19-people-detained-at-the-louisiana-ice-processing-center-in-angolas-camp-j-launch-hunger-strike-against-inhumane-conditions/,bigeasymagazine.com,valid,95,success,200,,True,https://bigeasymagazine.com/2025/09/21/19-people-detained-at-the-louisiana-ice-processing-center-in-angolas-camp-j-launch-hunger-strike-against-inhumane-conditions/,text/html; charset=UTF-8,262179,19 Detainees Launch Hunger Strike at Angola ICE Camp J Over Inhumane Conditions,,,,False,,"DNS OK: bigeasymagazine.com; HTTP 200, 262179 bytes",2026-01-27T16:29:02.006965
T4-083,https://www.8newsnow.com/news/local-news/immigration-advocacy-group-says-ice-agents-stepping-up-enforcement-in-las-vegas/,8newsnow.com,valid,95,success,200,,True,https://www.8newsnow.com/news/local-news/immigration-advocacy-group-says-ice-agents-stepping-up-enforcement-in-las-vegas/,text/html; charset=UTF-8,834339,Immigration advocacy group says ICE agents stepping up enforcement in Las Vegas,,,,False,,"DNS OK: 8newsnow.com; HTTP 200, 834339 bytes",2026-01-27T16:28:06.036992
T4-083,https://thenevadaindependent.com/article/nevada-immigrant-advocates-warn-of-increased-ice-activity-but-few-details-available,thenevadaindependent.com,valid,95,success,200,,True,https://thenevadaindependent.com/article/nevada-immigrant-advocates-warn-of-increased-ice-activity-but-few-details-available,text/html; charset=utf-8,181515,"Nevada immigrant advocates warn of increased ICE activity, but few details available  - The Nevada Independent",,,,False,,"DNS OK: thenevadaindependent.com; HTTP 200, 181515 bytes",2026-01-27T16:28:37.340211
T4-083,https://lasvegassun.com/news/2025/apr/15/immigrant-advocates-warn-of-ice-activity-in-las-ve/,lasvegassun.com,valid,95,success,200,,True,https://lasvegassun.com/news/2025/apr/15/immigrant-advocates-warn-of-ice-activity-in-las-ve/,text/html; charset=utf-8,51376,"Immigrant advocates warn of ICE activity in Las Vegas area -
Las Vegas Sun News",,,,False,,"DNS OK: lasvegassun.com; HTTP 200, 51376 bytes",2026-01-27T16:29:03.477680
T3-P003,https://abc7.com/post/protester-marshall-woodruff-shot-eye-rubber-bullet-during-no-kings-day-rally-downtown-los-angeles-saturday/16768659/,abc7.com,valid,95,success,200,,True,https://abc7.com/post/protester-marshall-woodruff-shot-eye-rubber-bullet-during-no-kings-day-rally-downtown-los-angeles-saturday/16768659/,text/html; charset=utf-8,300256,Protester Marshall Woodruff  shot in the eye with rubber bullet during 'No Kings Day' rally in downtown Los Angeles Saturday - ABC7 Los Angeles,,,,False,,"DNS OK: abc7.com; HTTP 200, 300256 bytes",2026-01-27T16:28:05.572719
T3-P003,https://ktla.com/news/local-news/ice-protesters-say-lapd-projectiles-caused-serious-injuries-at-weekend-rally/,ktla.com,valid,95,success,200,,True,https://ktla.com/news/local-news/ice-protesters-say-lapd-projectiles-caused-serious-injuries-at-weekend-rally/,text/html; charset=UTF-8,880601,L.A. protesters allege serious injuries from LAPD projectiles,,,,False,,"DNS OK: ktla.com; HTTP 200, 880601 bytes",2026-01-27T16:28:37.511700
T3-P003,https://petapixel.com/2025/06/18/another-photographer-struck-by-rubber-bullets-during-la-protests-this-time-in-the-eye/,petapixel.com,valid,95,success,200,,True,https://petapixel.com/2025/06/18/another-photographer-struck-by-rubber-bullets-during-la-protests-this-time-in-the-eye/,text/html; charset=UTF-8,100487,"Another Photographer Struck by Rubber Bullets During LA Protests, This Time in the Eye | PetaPixel",,,,False,,"DNS OK: petapixel.com; HTTP 200, 100487 bytes",2026-01-27T16:29:06.363368
T3-121,https://www.kuer.org/politics-government/2025-12-05/ice-arrests-a-man-at-his-salt-lake-city-green-card-interview,kuer.org,valid,95,success,200,,True,https://www.kuer.org/politics-government/2025-12-05/ice-arrests-a-man-at-his-salt-lake-city-green-card-interview,text/html;charset=UTF-8,191278,ICE arrests a man at his Salt Lake City green card interview | KUER,,,,False,,"DNS OK: kuer.org; HTTP 200, 191278 bytes",2026-01-27T16:28:04.906098
T3-121,https://www.fox13now.com/news/local-news/northern-utah/dozens-protest-ice-arrest-in-salt-lake-city-of-man-attending-final-green-card-interview,fox13now.com,valid,95,success,200,,True,https://www.fox13now.com/news/local-news/northern-utah/dozens-protest-ice-arrest-in-salt-lake-city-of-man-attending-final-green-card-interview,text/html;charset=UTF-8,254975,Dozens protest ICE arrest in SLC of man attending final green card interview,,,,False,,"DNS OK: fox13now.com; HTTP 200, 254975 bytes",2026-01-27T16:28:37.456940
T3-121,https://kutv.com/news/local/utah-family-shocked-after-ice-arrests-husband-during-final-green-card-interview,kutv.com,valid,95,success,200,,True,https://kutv.com/news/local/utah-family-shocked-after-ice-arrests-husband-during-final-green-card-interview,text/html; charset=utf-8,319198,Utah family shocked after ICE arrests husband during final green card interview,,,,False,,"DNS OK: kutv.com; HTTP 200, 319198 bytes",2026-01-27T16:29:23.648568
T3-026,https://www.king5.com/article/news/local/ice-operation-17-arrests-kent/281-5e71a52b-f76a-4a42-ac34-4ddb75d7e935,king5.com,valid,95,success,200,,True,https://www.king5.com/article/news/local/ice-operation-17-arrests-kent/281-5e71a52b-f76a-4a42-ac34-4ddb75d7e935,text/html; charset=utf-8,231285,ICE raid leads to 17 arrests at Kent business | king5.com,,,,False,,"DNS OK: king5.com; HTTP 200, 231285 bytes",2026-01-27T16:28:04.297399
T3-026,https://www.kuow.org/stories/ice-arrests-17-in-raid-at-kent-specialty-beverage-company,kuow.org,valid,95,success,200,,True,https://www.kuow.org/stories/ice-arrests-17-in-raid-at-kent-specialty-beverage-company,text/html; charset=utf-8,53587,KUOW - ICE arrests 17 in raid at Kent specialty beverage company,,,,False,,"DNS OK: kuow.org; HTTP 200, 53587 bytes",2026-01-27T16:28:37.336197
T3-026,https://www.fox13seattle.com/news/17-arrested-kent-ice-raid,fox13seattle.com,valid,95,success,200,,True,https://www.fox13seattle.com/news/17-arrested-kent-ice-raid,text/html; charset=utf-8,224591,ICE raid in WA leads to 17 arrests | FOX 13 Seattle,,,,False,,"DNS OK: fox13seattle.com; HTTP 200, 224591 bytes",2026-01-27T16:29:23.928966
T3-171,https://www.ajc.com/news/georgia-news/were-not-hurting-anybody-says-wife-of-immigrant-taken-from-georgia-church/4KFQFD3S6JHL7FDS52LLMG57HU/,ajc.com,valid,95,success,200,,True,https://www.ajc.com/news/georgia-news/were-not-hurting-anybody-says-wife-of-immigrant-taken-from-georgia-church/4KFQFD3S6JHL7FDS52LLMG57HU/,text/html; charset=utf-8,1429769,ICE arrests immigrant while he and his family attend Atlanta church,,,,False,,"DNS OK: ajc.com; HTTP 200, 1429769 bytes",2026-01-27T16:28:07.497283
T3-171,https://www.latintimes.com/man-arrested-ice-feet-away-his-family-georgia-church-allegedly-had-work-permit-573962,latintimes.com,valid,95,success,200,,True,https://www.latintimes.com/man-arrested-ice-feet-away-his-family-georgia-church-allegedly-had-work-permit-573962,text/html; charset=UTF-8,426643,Man Arrested by ICE Feet Away From His Family at a Georgia Church Allegedly Had a Work Permit,,,,False,,"DNS OK: latintimes.com; HTTP 200, 426643 bytes",2026-01-27T16:28:43.632816
T3-171,https://wordandway.org/2025/02/04/ices-cold-shoulder-to-churches/,wordandway.org,valid,95,success,200,,True,https://wordandway.org/2025/02/04/ices-cold-shoulder-to-churches/,text/html; charset=UTF-8,148155,ICE’s Cold Shoulder to Churches - Word&Way,,,,False,,"DNS OK: wordandway.org; HTTP 200, 148155 bytes",2026-01-27T16:29:23.954783
T3-114,https://www.decaturish.com/news/brookhaven/report-ice-makes-arrests-in-dekalb-pastor-says-agents-arrested-parishioner/article_d8bd478a-3fb2-5c8c-8744-cb50f740cd86.html,decaturish.com,valid,95,success,200,,True,https://www.decaturish.com/news/brookhaven/report-ice-makes-arrests-in-dekalb-pastor-says-agents-arrested-parishioner/article_d8bd478a-3fb2-5c8c-8744-cb50f740cd86.html,text/html; charset=UTF-8,254943,Report: ICE makes arrests in DeKalb; Pastor says agents arrested parishioner | Brookhaven | decaturish.com,,,,False,,"DNS OK: decaturish.com; HTTP 200, 254943 bytes",2026-01-27T16:28:03.747475
T3-114,https://religionnews.com/2025/08/04/when-ice-detains-people-on-church-grounds-pastors-say-congregations-suffer/,religionnews.com,valid,95,success,200,,True,https://religionnews.com/2025/08/04/when-ice-detains-people-on-church-grounds-pastors-say-congregations-suffer/,text/html; charset=UTF-8,296269,"'This is domestic terror': Shaken by ICE raids, pastors rethink ministries",,,,False,,"DNS OK: religionnews.com; HTTP 200, 296269 bytes",2026-01-27T16:28:30.613379
T3-114,https://www.christianitytoday.com/2025/01/should-churches-fear-ice-raids-atlanta/,christianitytoday.com,valid,95,success,200,,True,https://www.christianitytoday.com/2025/01/should-churches-fear-ice-raids-atlanta/,text/html; charset=UTF-8,277274,When ICE Comes to Church - Christianity Today,,,,False,,"DNS OK: christianitytoday.com; HTTP 200, 277274 bytes",2026-01-27T16:29:23.954783
T3-211,https://www.cbsnews.com/minnesota/news/church-protesters-minneapolis-charges-federal-face-act/,cbsnews.com,valid,99,success,200,,True,https://www.cbsnews.com/minnesota/news/church-protesters-minneapolis-charges-federal-face-act/,text/html; charset=UTF-8,633932,AG Pam Bondi: 3 arrested over disruption of ICE pastor's church services - CBS Minnesota,,,,True,CBS News,"Known source: CBS News; DNS OK: cbsnews.com; HTTP 200, 633932 bytes",2026-01-27T16:28:12.234026
T3-211,https://www.npr.org/2026/01/22/g-s1-106899/minnesota-church-protest-arrests-pam-bondi-don-lemon,npr.org,valid,99,success,200,,True,https://www.npr.org/2026/01/22/g-s1-106899/minnesota-church-protest-arrests-pam-bondi-don-lemon,text/html; charset=UTF-8,107419,3 people arrested by Trump administration after Minnesota church protest : NPR,,,,True,National Public Radio,"Known source: National Public Radio; DNS OK: npr.org; HTTP 200, 107419 bytes",2026-01-27T16:28:37.337640
T3-211,https://www.pbs.org/newshour/nation/doj-says-it-will-investigate-press-charges-after-activists-disrupt-church-where-minnesota-ice-official-is-a-pastor,pbs.org,valid,99,success,200,,True,https://www.pbs.org/newshour/nation/doj-says-it-will-investigate-press-charges-after-activists-disrupt-church-where-minnesota-ice-official-is-a-pastor,text/html; charset=UTF-8,283097,"DOJ says it will investigate, press charges after activists disrupt church where Minnesota ICE official is a pastor | PBS News",,,,True,PBS,"Known source: PBS; DNS OK: pbs.org; HTTP 200, 283097 bytes",2026-01-27T16:29:23.984825
T3-117,https://www.cbsnews.com/minnesota/news/hcmc-hennepin-healthcare-ice-patient-handcuffed/,cbsnews.com,valid,99,success,200,,True,https://www.cbsnews.com/minnesota/news/hcmc-hennepin-healthcare-ice-patient-handcuffed/,text/html; charset=UTF-8,641295,"ICE entered Minneapolis hospital without warrant, handcuffed patient to bed, community organizers say - CBS Minnesota",,,,True,CBS News,"Known source: CBS News; DNS OK: cbsnews.com; HTTP 200, 641295 bytes",2026-01-27T16:27:58.167466
T3-117,https://sahanjournal.com/immigration/hcmc-patient-arrested-immigration-agents-ice-unidos-mn/,sahanjournal.com,valid,95,success,200,,True,https://sahanjournal.com/immigration/hcmc-patient-arrested-immigration-agents-ice-unidos-mn/,text/html; charset=UTF-8,323012,Advocates demand change at HCMC after ICE guarded patient’s bedside,,,,False,,"DNS OK: sahanjournal.com; HTTP 200, 323012 bytes",2026-01-27T16:28:30.553004
T3-117,https://newsone.com/6743014/ice-agents-invade-minneapolis-hospital-without-warrant/,newsone.com,valid,95,success,200,,True,https://newsone.com/6743014/ice-agents-invade-minneapolis-hospital-without-warrant/,text/html; charset=UTF-8,257578,ICE Agents Invade Minneapolis Hospital Without Warrant,,,,False,,"DNS OK: newsone.com; HTTP 200, 257578 bytes",2026-01-27T16:29:23.984825
T3-P026,https://www.kuow.org/stories/seattle-immigration-protests-block-ice-vans-from-leaving-federal-building,kuow.org,valid,95,success,200,,True,https://www.kuow.org/stories/seattle-immigration-protests-block-ice-vans-from-leaving-federal-building,text/html; charset=utf-8,64356,KUOW - Seattle protesters block ICE vans from leaving immigration court,,,,False,,"DNS OK: kuow.org; HTTP 200, 64356 bytes",2026-01-27T16:28:06.778698
T3-P026,https://southseattleemerald.org/news/2025/06/12/hundreds-protest-against-ice-at-seattle-federal-building,southseattleemerald.org,valid,95,success,200,,True,https://southseattleemerald.org/news/2025/06/12/hundreds-protest-against-ice-at-seattle-federal-building,text/html; charset=utf-8,472764,Hundreds Protest Against ICE at Seattle Federal Building,,,,False,,"DNS OK: southseattleemerald.org; HTTP 200, 472764 bytes",2026-01-27T16:28:38.251361
T3-P026,https://www.realchangenews.org/news/2025/06/20/seattle-rocked-wave-ice-protests-amid-federal-crackdown,realchangenews.org,valid,95,success,200,,True,https://www.realchangenews.org/news/2025/06/20/seattle-rocked-wave-ice-protests-amid-federal-crackdown,text/html; charset=utf-8,40653,"Seattle rocked by wave of ICE protests amid federal crackdown | June 18-24, 2025 | Real Change",,,,False,,"DNS OK: realchangenews.org; HTTP 200, 40653 bytes",2026-01-27T16:29:40.852456
T3-163,https://nipnlg.org/news/press-releases/four-people-detained-louisiana-ice-processing-center-angolas-camp-j-continue,nipnlg.org,needs_review,50,forbidden,403,403 Forbidden,True,https://nipnlg.org/news/press-releases/four-people-detained-louisiana-ice-processing-center-angolas-camp-j-continue,text/html; charset=utf-8,560,,,,,False,,DNS OK: nipnlg.org; HTTP 403 - may block scrapers; Wayback error: ,2026-01-27T16:28:07.370239
T3-163,https://www.wbrz.com/news/louisiana-prison-system-says-the-media-inspired-hunger-strike-among-ice-detainees-at-angola-camp,wbrz.com,valid,95,success,200,,True,https://www.wbrz.com/news/louisiana-prison-system-says-the-media-inspired-hunger-strike-among-ice-detainees-at-angola-camp,text/html;charset=utf-8,105581,Louisiana prison system says the media inspired hunger strike among ICE detainees at Angola camp,,,,False,,"DNS OK: wbrz.com; HTTP 200, 105581 bytes",2026-01-27T16:28:39.923500
T3-163,https://www.theadvocate.com/baton_rouge/news/angola-ice-hunger-strike/article_ff4bf094-16d0-429b-8a7c-f1be2625edd3.html,theadvocate.com,valid,95,success,200,,True,https://www.theadvocate.com/baton_rouge/news/angola-ice-hunger-strike/article_ff4bf094-16d0-429b-8a7c-f1be2625edd3.html,text/html; charset=UTF-8,370711,19 detainees at Angola ICE camp reportedly on hunger strike | News | theadvocate.com,,,,False,,"DNS OK: theadvocate.com; HTTP 200, 370711 bytes",2026-01-27T16:29:41.403662
T1-D-013,https://www.ice.gov/news/releases/ice-detainee-passes-away-pennsylvanias-moshannon-valley-processing-center,ice.gov,valid,99,success,200,,True,https://www.ice.gov/news/releases/ice-detainee-passes-away-pennsylvanias-moshannon-valley-processing-center,text/html; charset=UTF-8,110091,ICE detainee passes away at Pennsylvania's Moshannon Valley Processing Center | ICE,,,,True,US Immigration and Customs Enforcement (official),"Known source: US Immigration and Customs Enforcement (official); DNS OK: ice.gov; HTTP 200, 110091 bytes",2026-01-27T16:28:09.011261
T1-D-013,https://www.newsweek.com/ice-detainee-death-family-questions-hands-feet-tied-11066992,newsweek.com,valid,95,success,200,,True,https://www.newsweek.com/ice-detainee-death-family-questions-hands-feet-tied-11066992,text/html; charset=utf-8,884160,"Man detained by ICE found dead, hanging with hands and feet tied—attorney - Newsweek",,,,False,,"DNS OK: newsweek.com; HTTP 200, 884160 bytes",2026-01-27T16:28:39.198507
T1-D-013,https://www.wesa.fm/politics-government/2025-11-14/clearfield-county-immigration-customs-lawsuit,wesa.fm,valid,95,success,200,,True,https://www.wesa.fm/politics-government/2025-11-14/clearfield-county-immigration-customs-lawsuit,text/html;charset=UTF-8,162510,Family of man who died in ICE custody in central Pa. sues government | 90.5 WESA,,,,False,,"DNS OK: wesa.fm; HTTP 200, 162510 bytes",2026-01-27T16:29:41.413906
T1-D-051,https://www.ice.gov/news/releases/illegal-alien-nicaragua-passes-away-hospital-natchez,ice.gov,valid,99,success,200,,True,https://www.ice.gov/news/releases/illegal-alien-nicaragua-passes-away-hospital-natchez,text/html; charset=UTF-8,109812,Illegal alien from Nicaragua passes away at a hospital in Natchez | ICE,,,,True,US Immigration and Customs Enforcement (official),"Known source: US Immigration and Customs Enforcement (official); DNS OK: ice.gov; HTTP 200, 109812 bytes",2026-01-27T16:28:11.163382
